step	cost_avg	cost_best	solution_best
61   	    548.105   	    567.189	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719);  }
62   	    548.129   	    567.189	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719);  }
63   	    548.148   	    567.189	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719);  }
0   	    439.381   	    583.042	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[479041] = Complex(18.130191, -9.586822);  }
1   	    459.098   	    583.042	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[479041] = Complex(18.130191, -9.586822);  }
2   	    477.867   	    583.042	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[479041] = Complex(18.130191, -9.586822);  }
3   	    497.617   	    583.282	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[497893] = Complex(-35.380627, -86.529266);  }
4   	    512.562   	    583.282	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[497893] = Complex(-35.380627, -86.529266);  }
5   	    528.619   	    583.392	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[541249] = Complex(-10.984682, -206.241650);  }
6   	    538.138   	    583.526	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[538670] = Complex(-77.058350, -53.659893);  }
7   	    545.723   	    583.526	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[538670] = Complex(-77.058350, -53.659893);  }
8   	    552.145   	    583.602	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[538380] = Complex(-57.592598, -90.076131);  }
9   	    562.837   	    584.482	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[541248] = Complex(-38.926951, -156.564065);  }
10   	    569.348   	    584.654	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[549858] = Complex(-240.761925, 26.581821);  }
11   	    575.667   	    584.654	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[549858] = Complex(-240.761925, 26.581821);  }
12   	    577.325   	    584.654	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[549858] = Complex(-240.761925, 26.581821);  }
13   	    580.199   	    584.654	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[549858] = Complex(-240.761925, 26.581821);  }
14   	     580.55   	    584.654	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[549858] = Complex(-240.761925, 26.581821);  }
15   	    579.707   	    584.654	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[549858] = Complex(-240.761925, 26.581821);  }
16   	    580.841   	    584.654	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[549858] = Complex(-240.761925, 26.581821);  }
17   	    582.878   	    584.654	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[549858] = Complex(-240.761925, 26.581821);  }
18   	    583.092   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
19   	    583.184   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
20   	    583.379   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
21   	    583.453   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
22   	    583.495   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
23   	    583.552   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
24   	    583.582   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
25   	    583.601   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
26   	    583.613   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
27   	    583.629   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
28   	    583.631   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
29   	    583.643   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
